Feature ID	Taxon	Confidence
551aa9c2b9c531fdc724e22a9f1eb6c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9998526779145764
977fd1e297eecb400388454a5351363a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Leucothrix; s__Leucothrix_mucor	0.9999941450252002
7f5ac6cdcc689ef68799a07d6881755e	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_sp.	0.9811074513638969
4b1803c7e7980d55b4c801976ff793e9	Unassigned	0.7045768290501673
0a31e0796e1ce5ca07a8e26707c16588	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9681935950122355
55f838d2022acfb94d29ae68f53d3564	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9998505408222864
a1ea543f368e8b1d9e960eacde2661d5	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_organism	0.9921565688814327
65d5bd5738c6aefd88d3bad79298433f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999989747043379
681aedb708fa40dce025e70121a3b001	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Granulosicoccales; f__Granulosicoccaceae; g__Granulosicoccus	0.99999764640188
7eea38268f976284b0cbe7629a7d8c86	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9980039446125173
fa8a6090dacfd54a7531290799361eef	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9999999518928037
ca5509f75fd8911108b97a0f526d4a5b	Unassigned	0.4957511120800123
99019a095cbbd45c9774dd468388fb4f	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	0.7823376672298131
f942f11832bd51b1c94ee3b92a8b849d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.9074552832526742
f9d418199c6a8752c0e81d874f5e2dbd	Unassigned	0.5859758820584091
51151f8c459ee97c6191a436f8ef5832	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae; g__uncultured	0.9899574607176664
